make model,rid,source_url,id,dl,make,model,vehicle_type,car_registration_date,listing_price,depreciation,category_1,engine_cap,transmission,mileage,no_of_owners,coe,omv,arf,availability,posted_on,last_updated_on,company_name,road_tax,category_2,category_3
Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,3727,https://www.sgcarmart.com/used_cars/info.php?ID=752229&DL=1094,752229,1094,Audi,A3 Sedan 1.4A TFSI S-tronic Ambiente,Luxury Sedan,5/20/14 0:00,69800,10950,PARF Car,1395,Auto,84091,1,60002,30416,19583,Available,11/23/18 0:00,11/23/18 0:00,Motor-East Pte Ltd,624,,
Audi A3 Sedan 1.4A TFSI S-tronic Ambiente,2908,https://www.sgcarmart.com/used_cars/info.php?ID=784432&DL=1400,784432,1400,Audi,A3 Sedan 1.4A TFSI S-tronic Ambiente,Luxury Sedan,2/28/14 0:00,62800,10520,PARF Car,1395,Auto,36000,1,77003,27204,15086,Available,11/24/18 0:00,11/27/18 0:00,Auto Zoom Enterprise Pte Ltd,624, Premium Ad Car, Low Mileage Car
Audi A3 Sedan 1.4A TFSI S-tronic Attraction,10259,https://www.sgcarmart.com/used_cars/info.php?ID=743707&DL=1000,743707,1000,Audi,A3 Sedan 1.4A TFSI S-tronic Attraction,Luxury Sedan,9/27/16 0:00,98888,11530,PARF Car,1395,Auto,15000,1,50000,25069,17097,Available,10/17/18 0:00,11/19/18 0:00,,624, Direct Owner Sale, Low Mileage Car
Audi A3 Sedan 1.4A TFSI S-tronic Attraction,8070,https://www.sgcarmart.com/used_cars/info.php?ID=781164&DL=2003,781164,2003,Audi,A3 Sedan 1.4A TFSI S-tronic Attraction,Luxury Sedan,7/27/16 0:00,88999,10490,PARF Car,1395,Auto,66000,1,53000,25074,17104,Available,11/6/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A3 Sedan 1.4A TFSI S-tronic Attraction,9496,https://www.sgcarmart.com/used_cars/info.php?ID=779546&DL=1232,779546,1232,Audi,A3 Sedan 1.4A TFSI S-tronic Attraction,Luxury Sedan,5/28/16 0:00,85800,10290,PARF Car,1395,Auto,23000,1,45000,25124,17174,Available,10/25/18 0:00,11/23/18 0:00,Tim Bock Enterprise,624, Low Mileage Car,
Audi A3 Sportback 1.4A TFSI,5979,https://www.sgcarmart.com/used_cars/info.php?ID=784364&DL=1016,784364,1016,Audi,A3 Sportback 1.4A TFSI,Hatchback,5/10/13 0:00,59800,10820,PARF Car,1390,Auto,84000,2,62999,29534,23348,Available,11/16/18 0:00,11/25/18 0:00,Mandai Motor Trading,620,,
Audi A3 Sportback 1.4A TFSI,6578,https://www.sgcarmart.com/used_cars/info.php?ID=783866&DL=1127,783866,1127,Audi,A3 Sportback 1.4A TFSI,Hatchback,8/23/12 0:00,54500,10630,PARF Car,1390,Auto,0,2,68656,29555,29555,Available,11/14/18 0:00,11/27/18 0:00,Prime Motor & Leasing,620,,
Audi A3 Sportback 1.4A TFSI,8812,https://www.sgcarmart.com/used_cars/info.php?ID=759474&DL=1000,759474,1000,Audi,A3 Sportback 1.4A TFSI,Hatchback,3/22/12 0:00,48588,10420,PARF Car,1390,Auto,113000,2,56501,28082,28082,Available,11/1/18 0:00,11/23/18 0:00,,620, Direct Owner Sale,
Audi A3 Sportback 1.4A TFSI,7227,https://www.sgcarmart.com/used_cars/info.php?ID=783157&DL=3319,783157,3319,Audi,A3 Sportback 1.4A TFSI,Hatchback,1/11/12 0:00,50800,11770,PARF Car,1390,Auto,0,1,46889,28092,28092,Available,11/11/18 0:00,11/23/18 0:00,Cars Tradition Pte Ltd,620,,
Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,8079,https://www.sgcarmart.com/used_cars/info.php?ID=770900&DL=1463,770900,1463,Audi,A3 Sportback 1.4A TFSI S-tronic Ambiente,Hatchback,12/21/15 0:00,86999,10920,PARF Car,1395,Auto,40000,1,56989,26909,19673,Available,11/6/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,10901,https://www.sgcarmart.com/used_cars/info.php?ID=775571&DL=2908,775571,2908,Audi,A3 Sportback 1.4A TFSI S-tronic Ambiente,Hatchback,12/17/15 0:00,83000,10360,PARF Car,1395,Auto,65129,1,56989,26944,19722,Available,10/8/18 0:00,11/7/18 0:00,Carro,624, Consignment Car,
Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,430,https://www.sgcarmart.com/used_cars/info.php?ID=747056&DL=2614,747056,2614,Audi,A3 Sportback 1.4A TFSI S-tronic Ambiente,Hatchback,9/23/15 0:00,82800,10690,PARF Car,1395,Auto,37000,1,57089,26928,19700,Available,11/27/18 0:00,11/27/18 0:00,Universe Motoring,624, Premium Ad Car, STA Evaluated Car
Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,2171,https://www.sgcarmart.com/used_cars/info.php?ID=785620&DL=1463,785620,1463,Audi,A3 Sportback 1.4A TFSI S-tronic Ambiente,Hatchback,10/29/14 0:00,71999,10960,PARF Car,1395,Auto,71000,1,63990,26504,14106,Available,11/24/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,5005,https://www.sgcarmart.com/used_cars/info.php?ID=765357&DL=3196,765357,3196,Audi,A3 Sportback 1.4A TFSI S-tronic Ambiente,Hatchback,9/30/14 0:00,65800,10050,PARF Car,1395,Auto,63000,1,74801,26506,14109,Available,11/20/18 0:00,11/20/18 0:00,Atlantic Automobile Pte Ltd,624, Premium Ad Car,
Audi A3 Sportback 1.4A TFSI S-tronic Ambiente,10757,https://www.sgcarmart.com/used_cars/info.php?ID=774233&DL=1034,774233,1034,Audi,A3 Sportback 1.4A TFSI S-tronic Ambiente,Hatchback,12/9/13 0:00,64800,11520,PARF Car,1395,Auto,25653,1,73160,26155,13617,Available,10/11/18 0:00,11/27/18 0:00,Classic Credit Pte Ltd,624, Low Mileage Car,
Audi A3 Sportback 1.4A TFSI S-tronic Ambition,11295,https://www.sgcarmart.com/used_cars/info.php?ID=774215&DL=2391,774215,2391,Audi,A3 Sportback 1.4A TFSI S-tronic Ambition,Hatchback,9/23/15 0:00,86822,10760,PARF Car,1395,Auto,38000,1,61000,31950,26730,Available,10/2/18 0:00,11/11/18 0:00,D2 Motors,624,,
Audi A3 Sportback 1.4A TFSI S-tronic Ambition,3640,https://www.sgcarmart.com/used_cars/info.php?ID=773391&DL=1079,773391,1079,Audi,A3 Sportback 1.4A TFSI S-tronic Ambition,Hatchback,3/12/15 0:00,77800,10870,PARF Car,1395,Auto,51000,1,61410,29887,18842,Available,11/23/18 0:00,11/23/18 0:00,Faster Auto Trading,624,,
Audi A3 Sportback 1.4A TFSI S-tronic Ambition,8164,https://www.sgcarmart.com/used_cars/info.php?ID=756998&DL=1286,756998,1286,Audi,A3 Sportback 1.4A TFSI S-tronic Ambition,Hatchback,9/30/13 0:00,57900,10300,PARF Car,1395,Auto,80000,3,76223,27930,16102,Available,11/5/18 0:00,11/18/18 0:00,Platinum Auto,624, Consignment Car,
Audi A3 Sportback 1.8A TFSI,11364,https://www.sgcarmart.com/used_cars/info.php?ID=756797&DL=3133,756797,3133,Audi,A3 Sportback 1.8A TFSI,Hatchback,8/30/13 0:00,70500,11660,PARF Car,1798,Auto,97000,2,76802,30791,30108,Available,10/1/18 0:00,11/26/18 0:00,Car Buyers Automotive Pte Ltd,976, Premium Ad Car,
Audi A3 Sportback 1.8A TFSI,10501,https://www.sgcarmart.com/used_cars/info.php?ID=771864&DL=1000,771864,1000,Audi,A3 Sportback 1.8A TFSI,Hatchback,6/29/11 0:00,45000,11470,PARF Car,1798,Auto,135000,1,62000,30671,30671,Available,10/14/18 0:00,11/25/18 0:00,,976, Direct Owner Sale,
Audi A3 Sportback 1.8A TFSI,1603,https://www.sgcarmart.com/used_cars/info.php?ID=780074&DL=1009,780074,1009,Audi,A3 Sportback 1.8A TFSI,Hatchback,12/27/10 0:00,39888,11820,PARF Car,1798,Auto,73603,2,72001,30560,30560,Available,11/25/18 0:00,11/27/18 0:00,Thong Lee Trading Pte Ltd,976, Premium Ad Car, Low Mileage Car
Audi A3 Sportback 1.8A TFSI,8638,https://www.sgcarmart.com/used_cars/info.php?ID=781214&DL=3426,781214,3426,Audi,A3 Sportback 1.8A TFSI,Hatchback,10/19/10 0:00,37000,11470,PARF Car,1798,Auto,74000,2,44001,30560,30560,Available,11/2/18 0:00,11/23/18 0:00,SG Car Choice Pte Ltd,976, Premium Ad Car, Low Mileage Car
Audi A3 Sportback 1.8A TFSI,10383,https://www.sgcarmart.com/used_cars/info.php?ID=776536&DL=1054,776536,1054,Audi,A3 Sportback 1.8A TFSI,Hatchback,5/31/10 0:00,32800,11630,PARF Car,1798,Auto,126501,4,45501,30560,30560,Available,10/15/18 0:00,11/19/18 0:00,Dickson Automobile,976,,
Audi A3 Sportback 1.8A TFSI,10950,https://www.sgcarmart.com/used_cars/info.php?ID=740432&DL=3175,740432,3175,Audi,A3 Sportback 1.8A TFSI,Hatchback,4/20/10 0:00,37500,15920,PARF Car,1798,Auto,96300,3,45501,30590,30590,Available,10/8/18 0:00,10/8/18 0:00,Monster Motors Pte Ltd,976, Consignment Car,
Audi A3 Sportback 1.8A TFSI,5694,https://www.sgcarmart.com/used_cars/info.php?ID=775193&DL=1433,775193,1433,Audi,A3 Sportback 1.8A TFSI,Hatchback,4/8/10 0:00,29800,10650,PARF Car,1798,Auto,137000,3,35642,30583,30583,Available,11/17/18 0:00,11/26/18 0:00,Auto Habitat,976,,
Audi A3 Sportback 1.8A TFSI,8646,https://www.sgcarmart.com/used_cars/info.php?ID=781179&DL=3159,781179,3159,Audi,A3 Sportback 1.8A TFSI,Hatchback,12/16/09 0:00,24800,9170,PARF Car,1798,Auto,137000,6,0,30348,30348,Available,11/2/18 0:00,11/27/18 0:00,Beata Car,976,,
Audi A3 Sportback 1.8A TFSI,2445,https://www.sgcarmart.com/used_cars/info.php?ID=785978&DL=1000,785978,1000,Audi,A3 Sportback 1.8A TFSI,Hatchback,9/3/09 0:00,22000,8400,PARF Car,1798,Auto,0,2,16801,31159,31159,Available,11/24/18 0:00,11/24/18 0:00,,976, Direct Owner Sale,
Audi A4 1.4A TFSI S-tronic,1404,https://www.sgcarmart.com/used_cars/info.php?ID=745947&DL=2927,745947,2927,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,9/27/17 0:00,119000,11890,PARF Car,1395,Auto,14000,1,49189,32723,27813,Available,11/26/18 0:00,11/26/18 0:00,Bavarian Marques Pte Ltd,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,6444,https://www.sgcarmart.com/used_cars/info.php?ID=751113&DL=2003,751113,2003,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,8/29/17 0:00,129999,12900,PARF Car,1395,Auto,20000,1,53711,37243,34141,Available,11/15/18 0:00,11/26/18 0:00,Premium Automobiles,624,,
Audi A4 1.4A TFSI S-tronic,3905,https://www.sgcarmart.com/used_cars/info.php?ID=781328&DL=2486,781328,2486,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,7/27/17 0:00,116888,11900,PARF Car,1395,Auto,23500,1,50110,32494,27492,Available,11/22/18 0:00,11/27/18 0:00,Cars 88 Pte Ltd,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,2176,https://www.sgcarmart.com/used_cars/info.php?ID=762293&DL=2875,762293,2875,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,7/25/17 0:00,116800,11930,PARF Car,1395,Auto,20000,1,50001,32094,26932,Available,11/24/18 0:00,11/24/18 0:00,Euro Performance Asia Pte Ltd,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,6320,https://www.sgcarmart.com/used_cars/info.php?ID=784066&DL=2908,784066,2908,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,3/31/17 0:00,108000,11330,PARF Car,1395,Auto,15034,1,54000,32091,26928,Available,11/15/18 0:00,11/26/18 0:00,Carro,624, Premium Ad Car, Low Mileage Car
Audi A4 1.4A TFSI S-tronic,10633,https://www.sgcarmart.com/used_cars/info.php?ID=706302&DL=2563,706302,2563,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,2/28/17 0:00,111800,11900,PARF Car,1395,Auto,16600,1,50621,32212,27097,Available,10/13/18 0:00,11/22/18 0:00,Prem Roy Motoring,624, Consignment Car, Low Mileage Car
Audi A4 1.4A TFSI S-tronic,11482,https://www.sgcarmart.com/used_cars/info.php?ID=770875&DL=3222,770875,3222,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,1/20/17 0:00,115000,12450,PARF Car,1395,Auto,10000,1,52807,32212,27097,Available,9/29/18 0:00,9/29/18 0:00,Des & Co Automobile Pte Ltd,624, Low Mileage Car,
Audi A4 1.4A TFSI S-tronic,6361,https://www.sgcarmart.com/used_cars/info.php?ID=783989&DL=2003,783989,2003,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,1/16/17 0:00,116999,12710,PARF Car,1395,Auto,34000,1,53001,32219,27107,Available,11/15/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,5450,https://www.sgcarmart.com/used_cars/info.php?ID=784701&DL=3214,784701,3214,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,12/13/16 0:00,115800,12710,PARF Car,1395,Auto,47500,1,46229,32219,27107,Available,11/18/18 0:00,11/21/18 0:00,Car Search,624, Consignment Car,
Audi A4 1.4A TFSI S-tronic,6438,https://www.sgcarmart.com/used_cars/info.php?ID=775713&DL=2003,775713,2003,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,10/31/16 0:00,110999,12290,PARF Car,1395,Auto,42000,1,56340,32163,27029,Available,11/15/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,9659,https://www.sgcarmart.com/used_cars/info.php?ID=762666&DL=1162,762666,1162,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,10/26/16 0:00,113000,12570,PARF Car,1395,Auto,30000,1,56410,32161,27026,Available,10/24/18 0:00,10/24/18 0:00,Singapore Automobile.com,624,,
Audi A4 1.4A TFSI S-tronic,1182,https://www.sgcarmart.com/used_cars/info.php?ID=782481&DL=2429,782481,2429,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,8/31/16 0:00,109800,12420,PARF Car,1395,Auto,38000,1,56956,32034,26848,Available,11/26/18 0:00,11/26/18 0:00,ST Carz Pte Ltd,624,,
Audi A4 1.4A TFSI S-tronic,1454,https://www.sgcarmart.com/used_cars/info.php?ID=786327&DL=1213,786327,1213,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,8/12/16 0:00,109800,12500,PARF Car,1395,Auto,35759,1,57903,32034,26848,Available,11/25/18 0:00,11/27/18 0:00,Republic Auto,624,,
Audi A4 1.4A TFSI S-tronic,11419,https://www.sgcarmart.com/used_cars/info.php?ID=773555&DL=3133,773555,3133,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,8/8/16 0:00,110800,12640,PARF Car,1395,Auto,0,1,57508,32178,27050,Available,9/30/18 0:00,11/26/18 0:00,Car Buyers Automotive Pte Ltd,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,6423,https://www.sgcarmart.com/used_cars/info.php?ID=768954&DL=2003,768954,2003,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,7/26/16 0:00,110999,12730,PARF Car,1395,Auto,45000,1,57508,32034,26848,Available,11/15/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,6323,https://www.sgcarmart.com/used_cars/info.php?ID=784006&DL=1463,784006,1463,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,5/24/16 0:00,107999,12620,PARF Car,1395,Auto,58000,1,49156,32106,26949,Available,11/15/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,8072,https://www.sgcarmart.com/used_cars/info.php?ID=779989&DL=1463,779989,1463,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,3/17/16 0:00,106999,12800,PARF Car,1395,Auto,51000,1,47604,32106,26949,Available,11/6/18 0:00,11/26/18 0:00,Premium Automobiles,624, Premium Ad Car,
Audi A4 1.4A TFSI S-tronic,8086,https://www.sgcarmart.com/used_cars/info.php?ID=728864&DL=1463,728864,1463,Audi,A4 1.4A TFSI S-tronic,Luxury Sedan,2/29/16 0:00,108999,13160,PARF Car,1395,Auto,13000,1,45009,32096,26935,Available,11/6/18 0:00,11/27/18 0:00,Premium Automobiles,624, Premium Ad Car, Low Mileage Car
Audi A4 1.8A TFSI MU,8061,https://www.sgcarmart.com/used_cars/info.php?ID=773625&DL=1463,773625,1463,Audi,A4 1.8A TFSI MU,Luxury Sedan,9/25/15 0:00,91999,11590,PARF Car,1798,Auto,39000,1,62101,27608,25652,Available,11/6/18 0:00,11/26/18 0:00,Premium Automobiles,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,10100,https://www.sgcarmart.com/used_cars/info.php?ID=729305&DL=3133,729305,3133,Audi,A4 1.8A TFSI MU,Luxury Sedan,7/31/15 0:00,97800,12540,PARF Car,1798,Auto,78000,1,60101,29350,28090,Available,10/19/18 0:00,11/26/18 0:00,Car Buyers Automotive Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,6101,https://www.sgcarmart.com/used_cars/info.php?ID=784178&DL=3133,784178,3133,Audi,A4 1.8A TFSI MU,Luxury Sedan,6/20/15 0:00,78800,10230,PARF Car,1798,Auto,42000,3,71509,29476,23267,Available,11/16/18 0:00,11/27/18 0:00,Car Buyers Automotive Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,7229,https://www.sgcarmart.com/used_cars/info.php?ID=692605&DL=2171,692605,2171,Audi,A4 1.8A TFSI MU,Luxury Sedan,5/25/15 0:00,84800,11270,PARF Car,1798,Auto,62792,1,75002,29476,23267,Available,11/11/18 0:00,11/24/18 0:00,YS Auto Pte Ltd,976,,
Audi A4 1.8A TFSI MU,4662,https://www.sgcarmart.com/used_cars/info.php?ID=731151&DL=2563,731151,2563,Audi,A4 1.8A TFSI MU,Luxury Sedan,4/21/15 0:00,89800,12210,PARF Car,1798,Auto,56000,1,66751,29473,23263,Available,11/21/18 0:00,11/26/18 0:00,Prem Roy Motoring,976, Consignment Car,
Audi A4 1.8A TFSI MU,525,https://www.sgcarmart.com/used_cars/info.php?ID=783130&DL=3074,783130,3074,Audi,A4 1.8A TFSI MU,Luxury Sedan,2/10/15 0:00,78800,10880,PARF Car,1798,Auto,55130,1,70890,28957,22540,Available,11/27/18 0:00,11/27/18 0:00,Trillium Automobile Pte Ltd,976, STA Evaluated Car,
Audi A4 1.8A TFSI MU,6886,https://www.sgcarmart.com/used_cars/info.php?ID=709714&DL=2202,709714,2202,Audi,A4 1.8A TFSI MU,Luxury Sedan,1/29/15 0:00,85800,12070,PARF Car,1798,Auto,77000,1,76889,28957,22540,Available,11/13/18 0:00,11/26/18 0:00,Hua Yang Credit Pte Ltd,976,,
Audi A4 1.8A TFSI MU,570,https://www.sgcarmart.com/used_cars/info.php?ID=775356&DL=2291,775356,2291,Audi,A4 1.8A TFSI MU,Luxury Sedan,12/31/14 0:00,77800,10910,PARF Car,1798,Auto,47800,1,73990,28957,22540,Available,11/27/18 0:00,11/27/18 0:00,Autotrust Traders Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,3102,https://www.sgcarmart.com/used_cars/info.php?ID=784470&DL=3196,784470,3196,Audi,A4 1.8A TFSI MU,Luxury Sedan,9/30/14 0:00,74800,10870,PARF Car,1798,Auto,72000,1,74403,28956,22539,Available,11/23/18 0:00,11/23/18 0:00,Atlantic Automobile Pte Ltd,976,,
Audi A4 1.8A TFSI MU,1728,https://www.sgcarmart.com/used_cars/info.php?ID=766046&DL=1094,766046,1094,Audi,A4 1.8A TFSI MU,Luxury Sedan,8/30/14 0:00,77800,11550,PARF Car,1798,Auto,41633,2,69001,28964,22550,Available,11/25/18 0:00,11/25/18 0:00,Motor-East Pte Ltd,976, Low Mileage Car,
Audi A4 1.8A TFSI MU,8081,https://www.sgcarmart.com/used_cars/info.php?ID=763881&DL=1463,763881,1463,Audi,A4 1.8A TFSI MU,Luxury Sedan,8/30/14 0:00,75999,11240,PARF Car,1798,Auto,61000,2,72810,28958,22542,Available,11/6/18 0:00,11/26/18 0:00,Premium Automobiles,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,7885,https://www.sgcarmart.com/used_cars/info.php?ID=782181&DL=2634,782181,2634,Audi,A4 1.8A TFSI MU,Luxury Sedan,7/30/14 0:00,72800,10840,PARF Car,1798,Auto,75331,1,65001,28965,22551,Available,11/7/18 0:00,11/27/18 0:00,Avant Automobile Pte Ltd,976,,
Audi A4 1.8A TFSI MU,5686,https://www.sgcarmart.com/used_cars/info.php?ID=715081&DL=2493,715081,2493,Audi,A4 1.8A TFSI MU,Luxury Sedan,5/28/14 0:00,85500,13080,PARF Car,1798,Auto,58000,1,68103,32230,27122,Available,11/17/18 0:00,11/27/18 0:00,Trust Motor Trading,976,,
Audi A4 1.8A TFSI MU,5189,https://www.sgcarmart.com/used_cars/info.php?ID=781077&DL=3475,781077,3475,Audi,A4 1.8A TFSI MU,Luxury Sedan,5/14/14 0:00,71800,10660,PARF Car,1798,Auto,100000,1,70002,32246,27145,Available,11/19/18 0:00,11/24/18 0:00,Sportsway Auto Trading,976,,
Audi A4 1.8A TFSI MU,2596,https://www.sgcarmart.com/used_cars/info.php?ID=764924&DL=3371,764924,3371,Audi,A4 1.8A TFSI MU,Luxury Sedan,2/25/14 0:00,73800,11480,PARF Car,1798,Auto,67000,1,78810,32239,27135,Available,11/24/18 0:00,11/25/18 0:00,Orion Carz Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,10135,https://www.sgcarmart.com/used_cars/info.php?ID=777676&DL=3383,777676,3383,Audi,A4 1.8A TFSI MU,Luxury Sedan,1/23/14 0:00,71888,11310,PARF Car,1798,Auto,100000,2,79000,32240,27136,Available,10/18/18 0:00,11/27/18 0:00,Audax Auto Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,8625,https://www.sgcarmart.com/used_cars/info.php?ID=712089&DL=1232,712089,1232,Audi,A4 1.8A TFSI MU,Luxury Sedan,12/31/13 0:00,76800,12420,PARF Car,1798,Auto,52520,1,77501,32237,27132,Available,11/2/18 0:00,11/23/18 0:00,Tim Bock Enterprise,976,,
Audi A4 1.8A TFSI MU,5744,https://www.sgcarmart.com/used_cars/info.php?ID=783031&DL=2533,783031,2533,Audi,A4 1.8A TFSI MU,Luxury Sedan,12/30/13 0:00,69800,11050,PARF Car,1798,Auto,0,2,77501,32228,27120,Available,11/17/18 0:00,11/26/18 0:00,Carport Enterprise,976,,
Audi A4 1.8A TFSI MU,6326,https://www.sgcarmart.com/used_cars/info.php?ID=775797&DL=2175,775797,2175,Audi,A4 1.8A TFSI MU,Luxury Sedan,12/30/13 0:00,75800,12230,PARF Car,1798,Auto,19000,2,69819,32237,27132,Available,11/15/18 0:00,11/23/18 0:00,Roadlink Auto Pte Ltd,976, Low Mileage Car,
Audi A4 1.8A TFSI MU,4200,https://www.sgcarmart.com/used_cars/info.php?ID=783224&DL=1400,783224,1400,Audi,A4 1.8A TFSI MU,Luxury Sedan,12/30/13 0:00,75800,12230,PARF Car,1798,Auto,21000,2,69819,32237,27132,Available,11/22/18 0:00,11/27/18 0:00,Auto Zoom Enterprise Pte Ltd,976, Premium Ad Car, Low Mileage Car
Audi A4 1.8A TFSI MU,5467,https://www.sgcarmart.com/used_cars/info.php?ID=748349&DL=2171,748349,2171,Audi,A4 1.8A TFSI MU,Luxury Sedan,12/30/13 0:00,74800,12030,PARF Car,1798,Auto,58000,1,77501,32243,27141,Available,11/18/18 0:00,11/24/18 0:00,YS Auto Pte Ltd,976,,
Audi A4 1.8A TFSI MU,685,https://www.sgcarmart.com/used_cars/info.php?ID=761011&DL=3170,761011,3170,Audi,A4 1.8A TFSI MU,Luxury Sedan,8/22/13 0:00,69800,11880,PARF Car,1798,Auto,67125,2,76802,32241,27138,Available,11/27/18 0:00,11/27/18 0:00,Shine Connect,976,,
Audi A4 1.8A TFSI MU,5605,https://www.sgcarmart.com/used_cars/info.php?ID=733683&DL=2656,733683,2656,Audi,A4 1.8A TFSI MU,Luxury Sedan,4/30/13 0:00,73555,12950,PARF Car,1798,Auto,80000,1,62000,36146,32605,Available,11/17/18 0:00,11/21/18 0:00,Cars Inn Credit Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,8317,https://www.sgcarmart.com/used_cars/info.php?ID=709367&DL=3319,709367,3319,Audi,A4 1.8A TFSI MU,Luxury Sedan,2/28/13 0:00,69800,13330,PARF Car,1798,Auto,0,1,97889,36137,26137,Available,11/4/18 0:00,11/17/18 0:00,Cars Tradition Pte Ltd,976,,
Audi A4 1.8A TFSI MU,11907,https://www.sgcarmart.com/used_cars/info.php?ID=766293&DL=1000,766293,1000,Audi,A4 1.8A TFSI MU,Luxury Sedan,2/27/13 0:00,69000,13160,PARF Car,1798,Auto,88000,2,92901,36137,26137,Available,9/21/18 0:00,11/27/18 0:00,,976, Direct Owner Sale,
Audi A4 1.8A TFSI MU,796,https://www.sgcarmart.com/used_cars/info.php?ID=786565&DL=2133,786565,2133,Audi,A4 1.8A TFSI MU,Luxury Sedan,1/9/13 0:00,61800,12150,PARF Car,1798,Auto,83774,1,95990,33502,23502,Available,11/26/18 0:00,11/27/18 0:00,Motorworld,976,,
Audi A4 1.8A TFSI MU,2525,https://www.sgcarmart.com/used_cars/info.php?ID=705633&DL=2389,705633,2389,Audi,A4 1.8A TFSI MU,Luxury Sedan,3/27/12 0:00,60000,12580,PARF Car,1798,Auto,106000,2,76881,36250,36250,Available,11/24/18 0:00,11/27/18 0:00,Tradeit.Com Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,10980,https://www.sgcarmart.com/used_cars/info.php?ID=775329&DL=3443,775329,3443,Audi,A4 1.8A TFSI MU,Luxury Sedan,2/28/12 0:00,51800,10320,PARF Car,1798,Auto,98983,2,67101,36406,36406,Available,10/7/18 0:00,11/9/18 0:00,Latitude Auto Trading,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,3791,https://www.sgcarmart.com/used_cars/info.php?ID=769721&DL=3199,769721,3199,Audi,A4 1.8A TFSI MU,Luxury Sedan,2/21/12 0:00,53800,11710,PARF Car,1798,Auto,102000,2,65700,31836,31836,Available,11/23/18 0:00,11/25/18 0:00,Auto Imperial Cars Pte Ltd,976,,
Audi A4 1.8A TFSI MU,9750,https://www.sgcarmart.com/used_cars/info.php?ID=778781&DL=2927,778781,2927,Audi,A4 1.8A TFSI MU,Luxury Sedan,1/17/12 0:00,47888,10180,PARF Car,1798,Auto,106000,3,71000,31849,31849,Available,10/22/18 0:00,11/26/18 0:00,Bavarian Marques Pte Ltd,976, Premium Ad Car,
Audi A4 1.8A TFSI MU,7758,https://www.sgcarmart.com/used_cars/info.php?ID=782527&DL=2087,782527,2087,Audi,A4 1.8A TFSI MU,Luxury Sedan,1/16/12 0:00,52000,11530,PARF Car,1798,Auto,100000,1,65801,31680,31680,Available,11/8/18 0:00,11/15/18 0:00,Pro Carz Pte Ltd,976,,
